iso3c,country,variablename,dimension,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
TTO,Trinidad & Tobago,Environmental performance,Environmental,,,,,,,,,67.36,
TTO,Trinidad & Tobago,Food insecurity,Economic,,,,,,,,,1.6,
TTO,Trinidad & Tobago,Food insecurity,Environmental,,,,,,,,,1.6,
TTO,Trinidad & Tobago,Formal alliances,Security,,,,,,,2,,,
TTO,Trinidad & Tobago,GDP growth,Economic,,,,,,,,,0.280784372425231,
TTO,Trinidad & Tobago,Gender discrimination,Security,,,,,,,,26.6,,
TTO,Trinidad & Tobago,Gender inequality,Societal,,,,,,,,,0.324,
TTO,Trinidad & Tobago,GINI,Societal,,,,,,,,40.2000007629395,,
TTO,Trinidad & Tobago,Government effectiveness,Environmental,,,,,,,,,0.1902379,
TTO,Trinidad & Tobago,Government effectiveness,Political,,,,,,,,,0.1902379,
TTO,Trinidad & Tobago,Homicide rate,Security,,,,,,30.9,,,,
TTO,Trinidad & Tobago,Horizontal inequality,Societal,,,,,,,,,2.19,
TTO,Trinidad & Tobago,Impact of terrorism,Security,,,,,,,,,0.019,
TTO,Trinidad & Tobago,Infectious diseases,Environmental,,,,,,,,46.4121624590279,,
TTO,Trinidad & Tobago,Judicial constraints,Political,,,,,,,,,0.815,
TTO,Trinidad & Tobago,Legislative constraints,Political,,,,,,,,,0.837,
TTO,Trinidad & Tobago,NEET,Economic,,,,52.05,,,,,,
TTO,Trinidad & Tobago,Non-state and one-sided violence,Security,,,,,,,,,0,
TTO,Trinidad & Tobago,Physical integrity,Political,,,,,,,,,0.916,
TTO,Trinidad & Tobago,Police officers,Security,,,,,,,,,,3.428
TTO,Trinidad & Tobago,Regional government independence,Political,,,,,,,,,0.42,
TTO,Trinidad & Tobago,Regulatory quality,Economic,,,,,,,,,-0.0206371,
TTO,Trinidad & Tobago,Remoteness,Economic,,,,,,,52.9581031799316,,,
TTO,Trinidad & Tobago,Resource dependence,Economic,,,,,,,,7.70394652491532,,
TTO,Trinidad & Tobago,Rule of law,Environmental,,,,,,,,,-0.1205074,
TTO,Trinidad & Tobago,Rule of law,Security,,,,,,,,,-0.1205074,
TTO,Trinidad & Tobago,Share of women in labour force,Economic,,,,,,,,,,70.8945922395157
TTO,Trinidad & Tobago,Socio-economic vulnerability,Economic,,,,,,,,,2.3,
TTO,Trinidad & Tobago,Socio-economic vulnerability,Environmental,,,,,,,,,2.3,
TTO,Trinidad & Tobago,Stability,Political,,,,,,,,,0.2480514,
TTO,Trinidad & Tobago,Strength of civil society,Environmental,,,,,,,,,0.899,
TTO,Trinidad & Tobago,Strength of civil society,Societal,,,,,,,,,0.899,
TTO,Trinidad & Tobago,Unemployment rate,Economic,,,,,,,,,2.82999992370605,
TTO,Trinidad & Tobago,Uprooted people,Societal,,,,,,,,,4.4,
TTO,Trinidad & Tobago,Urbanisation,Environmental,,,,,,,,,0.377615186799853,
TTO,Trinidad & Tobago,Urbanisation,Societal,,,,,,,,,0.377615186799853,
TTO,Trinidad & Tobago,Voice and accountability,Political,,,,,,,,,0.5656093,
TTO,Trinidad & Tobago,Voice and accountability,Societal,,,,,,,,,0.5656093,
TTO,Trinidad & Tobago,Women in parliament,Political,,,,,,,,,31,
TUN,Tunisia,Access to justice,Societal,,,,,,,,,0.961,
TUN,Tunisia,Aid dependency,Economic,,,,,,,,,1.4,
TUN,Tunisia,Armed security officers,Security,,,,,,,,,,1.469
TUN,Tunisia,Battle-related deaths,Security,,,,,,,,,0.058765390114066,
TUN,Tunisia,Clientelism,Political,,,,,,,,,0.31,
TUN,Tunisia,Conflict risk,Security,,,,,,,,,2.7,
TUN,Tunisia,Control over territory,Security,,,,,,,,,94.667,
TUN,Tunisia,Corruption,Political,,,,,,,,,43,
TUN,Tunisia,Debt,Economic,,,,,,,62.28,,,
TUN,Tunisia,Disaster risk,Environmental,,,,,,,,,4.6,
TUN,Tunisia,Education,Economic,,,,,,,,,0.659,
TUN,Tunisia,Environmental performance,Environmental,,,,,,,,,62.35,
TUN,Tunisia,Food insecurity,Economic,,,,,,,,,0.4,
TUN,Tunisia,Food insecurity,Environmental,,,,,,,,,0.4,
TUN,Tunisia,Formal alliances,Security,,,,,,,5,,,
TUN,Tunisia,GDP growth,Economic,,,,,,,,,1.33750184218951,
TUN,Tunisia,Gender discrimination,Security,,,,,,,,9.4,,
TUN,Tunisia,Gender inequality,Societal,,,,,,,,,0.3,
TUN,Tunisia,GINI,Societal,,,,,,,,40.5999984741211,,
TUN,Tunisia,Government effectiveness,Environmental,,,,,,,,,-0.1052618,
TUN,Tunisia,Government effectiveness,Political,,,,,,,,,-0.1052618,
TUN,Tunisia,Homicide rate,Security,,,3,,,,,,,
TUN,Tunisia,Horizontal inequality,Societal,,,,,,,,,2.298,
TUN,Tunisia,Impact of terrorism,Security,,,,,,,,,3.938,
TUN,Tunisia,Infectious diseases,Environmental,,,,,,,,21.5787599813516,,
TUN,Tunisia,Judicial constraints,Political,,,,,,,,,0.92,
TUN,Tunisia,Legislative constraints,Political,,,,,,,,,0.947,
TUN,Tunisia,NEET,Economic,25.22,,,,,,,,,
TUN,Tunisia,Non-state and one-sided violence,Security,,,,,,,,,0.00583084786154675,
TUN,Tunisia,Physical integrity,Political,,,,,,,,,0.743,
TUN,Tunisia,Police officers,Security,,,,,,,,,,2.5
TUN,Tunisia,Regional government independence,Political,,,,,,,,,0,
TUN,Tunisia,Regulatory quality,Economic,,,,,,,,,-0.4110191,
TUN,Tunisia,Remoteness,Economic,,,,,,,0,,,
TUN,Tunisia,Resource dependence,Economic,,,,,,,,2.40914468047107,,
TUN,Tunisia,Rule of law,Environmental,,,,,,,,,0.0393894,
TUN,Tunisia,Rule of law,Security,,,,,,,,,0.0393894,
TUN,Tunisia,Share of women in labour force,Economic,,,,,,,,,,34.3273508584848
TUN,Tunisia,Socio-economic vulnerability,Economic,,,,,,,,,2.7,
TUN,Tunisia,Socio-economic vulnerability,Environmental,,,,,,,,,2.7,
TUN,Tunisia,Stability,Political,,,,,,,,,-0.9018921,
TUN,Tunisia,Strength of civil society,Environmental,,,,,,,,,0.881,
TUN,Tunisia,Strength of civil society,Societal,,,,,,,,,0.881,
TUN,Tunisia,Unemployment rate,Economic,,,,,,,,,15.4779996871948,
TUN,Tunisia,Uprooted people,Societal,,,,,,,,,1.1,
TUN,Tunisia,Urbanisation,Environmental,,,,,,,,,1.58627763614229,
TUN,Tunisia,Urbanisation,Societal,,,,,,,,,1.58627763614229,
TUN,Tunisia,Violent crime,Security,,,,,,,3.33333333333333,,,
TUN,Tunisia,Voice and accountability,Political,,,,,,,,,0.210815,
TUN,Tunisia,Voice and accountability,Societal,,,,,,,,,0.210815,
TUN,Tunisia,Women in parliament,Political,,,,,,,,,31.3,
TUR,Turkey,Access to justice,Societal,,,,,,,,,0.234,
TUR,Turkey,Aid dependency,Economic,,,,,,,,,0.5,
TUR,Turkey,Armed security officers,Security,,,,,,,,,,1.659
TUR,Turkey,Battle-related deaths,Security,,,,,,,,,0.42574192999932,
TUR,Turkey,Clientelism,Political,,,,,,,,,0.471,
TUR,Turkey,Conflict risk,Security,,,,,,,,,9,
TUR,Turkey,Control over territory,Security,,,,,,,,,92.143,
TUR,Turkey,Corruption,Political,,,,,,,,,41,
TUR,Turkey,Debt,Economic,,,,,,,,,30.169,
TUR,Turkey,Disaster risk,Environmental,,,,,,,,,6.2,
TUR,Turkey,Education,Economic,,,,,,,,,0.712,
TUR,Turkey,Environmental performance,Environmental,,,,,,,,,52.96,
TUR,Turkey,Food insecurity,Economic,,,,,,,,,0,
TUR,Turkey,Food insecurity,Environmental,,,,,,,,,0,
TUR,Turkey,Formal alliances,Security,,,,,,,16,,,
TUR,Turkey,GDP growth,Economic,,,,,,,,,1.04925988793052,
TUR,Turkey,Gender discrimination,Security,,,,,,,,7.8,,
TUR,Turkey,Gender inequality,Societal,,,,,,,,,0.305,
TUR,Turkey,GINI,Societal,,,,,,,,40,,
TUR,Turkey,Government effectiveness,Environmental,,,,,,,,,0.0060968,
TUR,Turkey,Government effectiveness,Political,,,,,,,,,0.0060968,
TUR,Turkey,Homicide rate,Security,,,4.3,,,,,,,
TUR,Turkey,Horizontal inequality,Societal,,,,,,,,,-1.916,
TUR,Turkey,Impact of terrorism,Security,,,,,,,,,6.533,
TUR,Turkey,Infectious diseases,Environmental,,,,,,,,17.9033050207656,,
TUR,Turkey,Judicial constraints,Political,,,,,,,,,0.283,
TUR,Turkey,Legislative constraints,Political,,,,,,,,,0.221,
TUR,Turkey,NEET,Economic,,,,,,,,,24.41,
TUR,Turkey,Non-state and one-sided violence,Security,,,,,,,,,0.0832012582817869,
TUR,Turkey,Physical integrity,Political,,,,,,,,,0.417,
TUR,Turkey,Police officers,Security,,,,,,,,,,3.525
TUR,Turkey,Regional government independence,Political,,,,,,,,,0.465,
TUR,Turkey,Regulatory quality,Economic,,,,,,,,,-0.0474772,
TUR,Turkey,Remoteness,Economic,,,,,,,0,,,
TUR,Turkey,Resource dependence,Economic,,,,,,,,0.36330328356636,,
TUR,Turkey,Rule of law,Environmental,,,,,,,,,-0.3192984,
TUR,Turkey,Rule of law,Security,,,,,,,,,-0.3192984,
TUR,Turkey,Share of women in labour force,Economic,,,,,,,,,,46.2146203797573
TUR,Turkey,Socio-economic vulnerability,Economic,,,,,,,,,2.3,
TUR,Turkey,Socio-economic vulnerability,Environmental,,,,,,,,,2.3,
TUR,Turkey,Stability,Political,,,,,,,,,-1.328783,
TUR,Turkey,Strength of civil society,Environmental,,,,,,,,,0.282,
TUR,Turkey,Strength of civil society,Societal,,,,,,,,,0.282,
TUR,Turkey,Unemployment rate,Economic,,,,,,,,,10.8950004577637,
TUR,Turkey,Uprooted people,Societal,,,,,,,,,9.4,
TUR,Turkey,Urbanisation,Environmental,,,,,,,,,2.15672688777234,
TUR,Turkey,Urbanisation,Societal,,,,,,,,,2.15672688777234,
TUR,Turkey,Violent crime,Security,,,,,,,3,,,
TUR,Turkey,Voice and accountability,Political,,,,,,,,,-0.8329394,
TUR,Turkey,Voice and accountability,Societal,,,,,,,,,-0.8329394,
TUR,Turkey,Women in parliament,Political,,,,,,,,,17.4,
TZA,Tanzania,Access to justice,Societal,,,,,,,,,0.647,
TZA,Tanzania,Aid dependency,Economic,,,,,,,,,1.5,
TZA,Tanzania,Armed security officers,Security,,,,,,,,,,1.069
TZA,Tanzania,Battle-related deaths,Security,,,,,,,,,0,
TZA,Tanzania,Clientelism,Political,,,,,,,,,0.475,
TZA,Tanzania,Conflict risk,Security,,,,,,,,,4.6,
TZA,Tanzania,Control over territory,Security,,,,,,,,,96.75,
TZA,Tanzania,Corruption,Political,,,,,,,,,36,
TZA,Tanzania,Debt,Economic,,,,,,,,,37.293,
TZA,Tanzania,Disaster risk,Environmental,,,,,,,,,5,
TZA,Tanzania,Education,Economic,,,,,,,,,0.423,
TZA,Tanzania,Environmental performance,Environmental,,,,,,,,,50.83,
TZA,Tanzania,Food insecurity,Economic,,,,,,,,,7.1,
TZA,Tanzania,Food insecurity,Environmental,,,,,,,,,7.1,
TZA,Tanzania,Formal alliances,Security,,,,,,,4,,,
TZA,Tanzania,GDP growth,Economic,,,,,,,,,2.11505515987722,
TZA,Tanzania,Gender discrimination,Security,,,,,,,,28.5,,
TZA,Tanzania,Gender inequality,Societal,,,,,,,,,0.539,
TZA,Tanzania,GINI,Societal,,,,,,,,36.7000007629395,,
TZA,Tanzania,Government effectiveness,Environmental,,,,,,,,,-0.7562658,
TZA,Tanzania,Government effectiveness,Political,,,,,,,,,-0.7562658,
TZA,Tanzania,Homicide rate,Security,,,,,,,6.2,,,
TZA,Tanzania,Horizontal inequality,Societal,,,,,,,,,1.439,
TZA,Tanzania,Impact of terrorism,Security,,,,,,,,,3.272,
TZA,Tanzania,Infectious diseases,Environmental,,,,,,,,242.530210495807,,
TZA,Tanzania,Judicial constraints,Political,,,,,,,,,0.637,
TZA,Tanzania,Legislative constraints,Political,,,,,,,,,0.836,
TZA,Tanzania,NEET,Economic,,,,,14.93,,,,,
TZA,Tanzania,Non-state and one-sided violence,Security,,,,,,,,,0,
TZA,Tanzania,Physical integrity,Political,,,,,,,,,0.661,
TZA,Tanzania,Police officers,Security,,,,,,,,,,1.425
TZA,Tanzania,Regional government independence,Political,,,,,,,,,0.348,
TZA,Tanzania,Regulatory quality,Economic,,,,,,,,,-0.6128686,
TZA,Tanzania,Remoteness,Economic,,,,,,,58.9005470275879,,,
TZA,Tanzania,Resource dependence,Economic,,,,,,,,6.61638605067915,,
TZA,Tanzania,Rule of law,Environmental,,,,,,,,,-0.554994,
TZA,Tanzania,Rule of law,Security,,,,,,,,,-0.554994,
TZA,Tanzania,Share of women in labour force,Economic,,,,,,,,,,90.9094061624679
TZA,Tanzania,Socio-economic vulnerability,Economic,,,,,,,,,5.8,
TZA,Tanzania,Socio-economic vulnerability,Environmental,,,,,,,,,5.8,
TZA,Tanzania,Stability,Political,,,,,,,,,-0.5591016,
TZA,Tanzania,Strength of civil society,Environmental,,,,,,,,,0.567,
TZA,Tanzania,Strength of civil society,Societal,,,,,,,,,0.567,
TZA,Tanzania,Unemployment rate,Economic,,,,,,,,,1.932000041008,
TZA,Tanzania,Uprooted people,Societal,,,,,,,,,6.6,
TZA,Tanzania,Urbanisation,Environmental,,,,,,,,,5.14548786390949,
TZA,Tanzania,Urbanisation,Societal,,,,,,,,,5.14548786390949,
TZA,Tanzania,Violent crime,Security,,,,,,,3,,,
TZA,Tanzania,Voice and accountability,Political,,,,,,,,,-0.364481,
TZA,Tanzania,Voice and accountability,Societal,,,,,,,,,-0.364481,
TZA,Tanzania,Women in parliament,Political,,,,,,,,,37.2,
UGA,Uganda,Access to justice,Societal,,,,,,,,,0.624,
UGA,Uganda,Aid dependency,Economic,,,,,,,,,2.7,
UGA,Uganda,Armed security officers,Security,,,,,,,,,,1.155
UGA,Uganda,Battle-related deaths,Security,,,,,,,,,0,
UGA,Uganda,Clientelism,Political,,,,,,,,,0.534,
UGA,Uganda,Conflict risk,Security,,,,,,,,,6.5,
UGA,Uganda,Control over territory,Security,,,,,,,,,92.667,
UGA,Uganda,Corruption,Political,,,,,,,,,26,
UGA,Uganda,Debt,Economic,,,,,,,,,41.368,
UGA,Uganda,Disaster risk,Environmental,,,,,,,,,4.3,
UGA,Uganda,Education,Economic,,,,,,,,,0.515,
UGA,Uganda,Environmental performance,Environmental,,,,,,,,,44.28,
UGA,Uganda,Food insecurity,Economic,,,,,,,,,8.7,
UGA,Uganda,Food insecurity,Environmental,,,,,,,,,8.7,
UGA,Uganda,Formal alliances,Security,,,,,,,3,,,
UGA,Uganda,GDP growth,Economic,,,,,,,,,2.21467720346755,
UGA,Uganda,Gender discrimination,Security,,,,,,,,34.3,,
UGA,Uganda,Gender inequality,Societal,,,,,,,,,0.531,
UGA,Uganda,GINI,Societal,,,,,,,,41.0099983215332,,
UGA,Uganda,Government effectiveness,Environmental,,,,,,,,,-0.6060399,
UGA,Uganda,Government effectiveness,Political,,,,,,,,,-0.6060399,
UGA,Uganda,Homicide rate,Security,,,,,,,,11,,
UGA,Uganda,Horizontal inequality,Societal,,,,,,,,,-0.085,
UGA,Uganda,Impact of terrorism,Security,,,,,,,,,3.957,
UGA,Uganda,Infectious diseases,Environmental,,,,,,,,257.461326686103,,
UGA,Uganda,Judicial constraints,Political,,,,,,,,,0.726,
UGA,Uganda,Legislative constraints,Political,,,,,,,,,0.689,
UGA,Uganda,NEET,Economic,,,,,,,,33.47,,
UGA,Uganda,Non-state and one-sided violence,Security,,,,,,,,,0.0252212114625564,
UGA,Uganda,Physical integrity,Political,,,,,,,,,0.319,
UGA,Uganda,Police officers,Security,,,,,,,,,,1.596
UGA,Uganda,Regional government independence,Political,,,,,,,,,0.781,
UGA,Uganda,Regulatory quality,Economic,,,,,,,,,-0.25123,
UGA,Uganda,Remoteness,Economic,,,,,,,68.411376953125,,,
UGA,Uganda,Resource dependence,Economic,,,,,,,,13.8562046569888,,
UGA,Uganda,Rule of law,Environmental,,,,,,,,,-0.294705,
UGA,Uganda,Rule of law,Security,,,,,,,,,-0.294705,
UGA,Uganda,Share of women in labour force,Economic,,,,,,,,,,89.6825637384835
UGA,Uganda,Socio-economic vulnerability,Economic,,,,,,,,,6.4,
UGA,Uganda,Socio-economic vulnerability,Environmental,,,,,,,,,6.4,
UGA,Uganda,Stability,Political,,,,,,,,,-0.6914156,
UGA,Uganda,Strength of civil society,Environmental,,,,,,,,,0.492,
UGA,Uganda,Strength of civil society,Societal,,,,,,,,,0.492,
UGA,Uganda,Unemployment rate,Economic,,,,,,,,,1.74199998378754,
UGA,Uganda,Uprooted people,Societal,,,,,,,,,8.7,
UGA,Uganda,Urbanisation,Environmental,,,,,,,,,6.18266030087073,
UGA,Uganda,Urbanisation,Societal,,,,,,,,,6.18266030087073,
UGA,Uganda,Violent crime,Security,,,,,,,2,,,
UGA,Uganda,Voice and accountability,Political,,,,,,,,,-0.6666496,
UGA,Uganda,Voice and accountability,Societal,,,,,,,,,-0.6666496,
UGA,Uganda,Women in parliament,Political,,,,,,,,,34.3,
UKR,Ukraine,Access to justice,Societal,,,,,,,,,0.451,
UKR,Ukraine,Aid dependency,Economic,,,,,,,,,1.8,
UKR,Ukraine,Armed security officers,Security,,,,,,,,,,1.722
UKR,Ukraine,Battle-related deaths,Security,,,,,,,,,0.424522033501044,
UKR,Ukraine,Clientelism,Political,,,,,,,,,0.501,
UKR,Ukraine,Conflict risk,Security,,,,,,,,,7,
UKR,Ukraine,Control over territory,Security,,,,,,,,,83.429,
UKR,Ukraine,Corruption,Political,,,,,,,,,32,
UKR,Ukraine,Debt,Economic,,,,,,,,,60.209,
UKR,Ukraine,Disaster risk,Environmental,,,,,,,,,3.2,
UKR,Ukraine,Education,Economic,,,,,,,,,0.797,
UKR,Ukraine,Environmental performance,Environmental,,,,,,,,,52.87,
UKR,Ukraine,Food insecurity,Economic,,,,,,,,,2.1,
UKR,Ukraine,Food insecurity,Environmental,,,,,,,,,2.1,
UKR,Ukraine,Formal alliances,Security,,,,,,,32,,,
UKR,Ukraine,GDP growth,Economic,,,,,,,,,3.86273257167309,
UKR,Ukraine,Gender discrimination,Security,,,,,,,,13.5,,
UKR,Ukraine,Gender inequality,Societal,,,,,,,,,0.284,
UKR,Ukraine,GINI,Societal,,,,,,,,24.0900001525879,,
UKR,Ukraine,Government effectiveness,Environmental,,,,,,,,,-0.4152199,
UKR,Ukraine,Government effectiveness,Political,,,,,,,,,-0.4152199,
UKR,Ukraine,Homicide rate,Security,,,,,,,,6.2,,
UKR,Ukraine,Horizontal inequality,Societal,,,,,,,,,-0.116,
UKR,Ukraine,Impact of terrorism,Security,,,,,,,,,5.547,
UKR,Ukraine,Infectious diseases,Environmental,,,,,,,,44.65315839187,,
UKR,Ukraine,Judicial constraints,Political,,,,,,,,,0.242,
UKR,Ukraine,Legislative constraints,Political,,,,,,,,,0.593,
UKR,Ukraine,NEET,Economic,,,,,,,,16.47,,
UKR,Ukraine,Non-state and one-sided violence,Security,,,,,,,,,0,
UKR,Ukraine,Physical integrity,Political,,,,,,,,,0.525,
UKR,Ukraine,Police officers,Security,,,,,,,,,,2.936
UKR,Ukraine,Regional government independence,Political,,,,,,,,,0.555,
UKR,Ukraine,Regulatory quality,Economic,,,,,,,,,-0.2200751,
UKR,Ukraine,Resource dependence,Economic,,,,,,,,3.99967088481,,
UKR,Ukraine,Rule of law,Environmental,,,,,,,,,-0.7177935,
UKR,Ukraine,Rule of law,Security,,,,,,,,,-0.7177935,
UKR,Ukraine,Share of women in labour force,Economic,,,,,,,,,,74.1983986701908
UKR,Ukraine,Socio-economic vulnerability,Economic,,,,,,,,,1.8,
UKR,Ukraine,Socio-economic vulnerability,Environmental,,,,,,,,,1.8,
UKR,Ukraine,Stability,Political,,,,,,,,,-1.826185,
UKR,Ukraine,Strength of civil society,Environmental,,,,,,,,,0.723,
UKR,Ukraine,Strength of civil society,Societal,,,,,,,,,0.723,
UKR,Ukraine,Unemployment rate,Economic,,,,,,,,,9.38099956512451,
UKR,Ukraine,Uprooted people,Societal,,,,,,,,,8.1,
UKR,Ukraine,Urbanisation,Environmental,,,,,,,,,-0.313471501219992,
UKR,Ukraine,Urbanisation,Societal,,,,,,,,,-0.313471501219992,
UKR,Ukraine,Violent crime,Security,,,,,,,3,,,
UKR,Ukraine,Voice and accountability,Political,,,,,,,,,-0.0137297,
UKR,Ukraine,Voice and accountability,Societal,,,,,,,,,-0.0137297,
UKR,Ukraine,Women in parliament,Political,,,,,,,,,12.3,
URY,Uruguay,Access to justice,Societal,,,,,,,,,0.95,
URY,Uruguay,Aid dependency,Economic,,,,,,,,,0.1,
URY,Uruguay,Armed security officers,Security,,,,,,,,,,1.92
URY,Uruguay,Battle-related deaths,Security,,,,,,,,,0,
URY,Uruguay,Clientelism,Political,,,,,,,,,0.042,
URY,Uruguay,Conflict risk,Security,,,,,,,,,0.1,
URY,Uruguay,Control over territory,Security,,,,,,,,,99,
URY,Uruguay,Corruption,Political,,,,,,,,,70,
URY,Uruguay,Debt,Economic,,,,,,,,,63.541,
URY,Uruguay,Disaster risk,Environmental,,,,,,,,,1.8,
URY,Uruguay,Education,Economic,,,,,,,,,0.745,
URY,Uruguay,Environmental performance,Environmental,,,,,,,,,64.65,
URY,Uruguay,Food insecurity,Economic,,,,,,,,,1.3,
URY,Uruguay,Food insecurity,Environmental,,,,,,,,,1.3,
URY,Uruguay,Formal alliances,Security,,,,,,,2,,,
URY,Uruguay,GDP growth,Economic,,,,,,,,,1.24731254757151,
URY,Uruguay,Gender discrimination,Security,,,,,,,,11,,
URY,Uruguay,Gender inequality,Societal,,,,,,,,,0.275,
URY,Uruguay,GINI,Societal,,,,,,,,41.5999984741211,,
URY,Uruguay,Government effectiveness,Environmental,,,,,,,,,0.5582148,
URY,Uruguay,Government effectiveness,Political,,,,,,,,,0.5582148,
URY,Uruguay,Homicide rate,Security,,,,,,,,8.2,,
URY,Uruguay,Horizontal inequality,Societal,,,,,,,,,2.116,
URY,Uruguay,Impact of terrorism,Security,,,,,,,,,0.172,
URY,Uruguay,Infectious diseases,Environmental,,,,,,,,57.3990861670057,,
URY,Uruguay,Judicial constraints,Political,,,,,,,,,0.925,
URY,Uruguay,Legislative constraints,Political,,,,,,,,,0.853,
URY,Uruguay,NEET,Economic,,,,,,,,,17.95,
URY,Uruguay,Non-state and one-sided violence,Security,,,,,,,,,0,
URY,Uruguay,Physical integrity,Political,,,,,,,,,0.933,
URY,Uruguay,Police officers,Security,,,,,,,,,,4.383
URY,Uruguay,Regional government independence,Political,,,,,,,,,0.974,
URY,Uruguay,Regulatory quality,Economic,,,,,,,,,0.4992745,
URY,Uruguay,Remoteness,Economic,,,,,,,87.0003128051758,,,
URY,Uruguay,Resource dependence,Economic,,,,,,,,1.64914965543599,,
URY,Uruguay,Rule of law,Environmental,,,,,,,,,0.5991074,
URY,Uruguay,Rule of law,Security,,,,,,,,,0.5991074,
URY,Uruguay,Share of women in labour force,Economic,,,,,,,,,,75.768781536572
URY,Uruguay,Socio-economic vulnerability,Economic,,,,,,,,,1.9,
URY,Uruguay,Socio-economic vulnerability,Environmental,,,,,,,,,1.9,
URY,Uruguay,Stability,Political,,,,,,,,,1.046509,
URY,Uruguay,Strength of civil society,Environmental,,,,,,,,,0.874,
URY,Uruguay,Strength of civil society,Societal,,,,,,,,,0.874,
URY,Uruguay,Unemployment rate,Economic,,,,,,,,,7.96099996566772,
URY,Uruguay,Uprooted people,Societal,,,,,,,,,3.3,
URY,Uruguay,Urbanisation,Environmental,,,,,,,,,0.46615015300963,
URY,Uruguay,Urbanisation,Societal,,,,,,,,,0.46615015300963,
URY,Uruguay,Violent crime,Security,,,,,,,1.33333333333333,,,
URY,Uruguay,Voice and accountability,Political,,,,,,,,,1.21235,
URY,Uruguay,Voice and accountability,Societal,,,,,,,,,1.21235,
URY,Uruguay,Women in parliament,Political,,,,,,,,,20.2,
USA,United States,Access to justice,Societal,,,,,,,,,0.924,
USA,United States,Aid dependency,Economic,,,,,,,,,0,
USA,United States,Armed security officers,Security,,,,,,,,,,1.632
USA,United States,Battle-related deaths,Security,,,,,,,,,0,
USA,United States,Clientelism,Political,,,,,,,,,0.09,
USA,United States,Conflict risk,Security,,,,,,,,,6.7,
USA,United States,Control over territory,Security,,,,,,,,,96.625,
USA,United States,Corruption,Political,,,,,,,,,71,
USA,United States,Debt,Economic,,,,,,,,,104.257,
USA,United States,Disaster risk,Environmental,,,,,,,,,6.6,
USA,United States,Education,Economic,,,,,,,,,0.899,
USA,United States,Environmental performance,Environmental,,,,,,,,,71.19,
USA,United States,Food insecurity,Economic,,,,,,,,,0.2,
USA,United States,Food insecurity,Environmental,,,,,,,,,0.2,
USA,United States,Formal alliances,Security,,,,,,,18,,,
USA,United States,GDP growth,Economic,,,,,,,,,2.22182890954011,
USA,United States,Gender discrimination,Security,,,,,,,,10.5,,
